Date,Open,High,Low,Close,Adj Close,Volume
2001-06-07,127.05000305175781,128.35000610351562,127.0,128.19000244140625,83.84381866455078,7355300
2001-06-08,127.69999694824219,127.87000274658203,126.13999938964844,127.0,83.06550598144531,8170600
2001-06-11,126.70999908447266,126.98999786376953,125.41000366210938,126.0999984741211,82.4768295288086,7012200
2001-06-12,124.86000061035156,126.73999786376953,124.04000091552734,125.87999725341797,82.33294677734375,9364400
2001-06-13,126.16999816894531,126.58000183105469,124.6500015258789,124.80000305175781,81.6265640258789,7629400
2001-06-14,124.18000030517578,124.30000305175781,121.75,122.0,79.79517364501953,12603000
2001-06-15,120.91000366210938,122.4000015258789,120.4000015258789,121.8499984741211,79.92374420166016,16821100
2001-06-18,121.6500015258789,122.44000244140625,120.91000366210938,121.26000213623047,79.53675842285156,11368300
2001-06-19,122.37999725341797,122.88999938964844,120.88999938964844,121.79000091552734,79.88440704345703,7732300
2001-06-20,121.19000244140625,122.86000061035156,121.0999984741211,122.43000030517578,80.30415344238281,8787200
2001-06-21,122.22000122070312,124.30999755859375,122.1500015258789,123.81999969482422,81.21593475341797,12259100
2001-06-22,123.48999786376953,123.58999633789062,122.16000366210938,122.8499984741211,80.57965850830078,12212000
2001-06-25,123.27999877929688,123.44000244140625,121.5,121.72000122070312,79.83844757080078,8406800
2001-06-26,120.9000015258789,122.38999938964844,120.56999969482422,121.55000305175781,79.72696685791016,8005800
2001-06-27,121.5999984741211,122.23999786376953,120.91000366210938,121.4800033569336,79.68107604980469,10105100
2001-06-28,122.0,123.94000244140625,121.93000030517578,122.1500015258789,80.1205062866211,10269300
2001-06-29,122.80000305175781,124.01000213623047,122.26000213623047,122.5999984741211,80.41566467285156,9824200
2001-07-02,122.80000305175781,124.31999969482422,122.62000274658203,124.12999725341797,81.4192123413086,8522200
2001-07-03,123.9800033569336,124.0999984741211,123.05000305175781,124.0999984741211,81.39956665039062,3303100
2001-07-05,123.06999969482422,123.6500015258789,121.66000366210938,121.68000030517578,79.81224060058594,5517900
2001-07-06,121.30999755859375,121.48999786376953,119.05000305175781,119.05000305175781,78.08714294433594,11665900
2001-07-09,119.48999786376953,120.54000091552734,119.19999694824219,119.69999694824219,78.51351165771484,8339300
2001-07-10,120.29000091552734,120.63999938964844,118.20999908447266,118.26000213623047,77.56898498535156,8630700
2001-07-11,118.0999984741211,118.88999938964844,117.08999633789062,118.37999725341797,77.6476821899414,15328600
2001-07-12,119.5,121.47000122070312,119.30999755859375,121.19000244140625,79.49083709716797,12002800
2001-07-13,120.83999633789062,122.31999969482422,120.62000274658203,122.23999786376953,80.17952728271484,10433800
2001-07-16,121.7699966430664,122.27999877929688,120.29000091552734,120.70999908447266,79.17595672607422,6915300
2001-07-17,120.19999694824219,121.94999694824219,119.83000183105469,121.83999633789062,79.91717529296875,7469800
2001-07-18,120.55999755859375,121.63999938964844,120.05999755859375,121.01000213623047,79.37276458740234,7709300
2001-07-19,122.18000030517578,122.9800033569336,120.76000213623047,122.06999969482422,80.06804656982422,10082900
2001-07-20,121.1500015258789,121.94000244140625,120.91999816894531,121.33999633789062,79.5892105102539,6705800
2001-07-23,121.80000305175781,121.87999725341797,118.94999694824219,118.94999694824219,78.02156829833984,8065200
2001-07-24,119.0,119.19999694824219,116.75,117.80000305175781,77.26728820800781,12269000
2001-07-25,117.91999816894531,119.4800033569336,117.45999908447266,119.0999984741211,78.11992645263672,12088500
2001-07-26,119.05999755859375,120.8499984741211,118.55999755859375,120.3499984741211,78.93987274169922,12898200
2001-07-27,120.83000183105469,121.3499984741211,119.91000366210938,120.80999755859375,79.24159240722656,8478800
2001-07-30,121.19000244140625,121.3499984741211,120.30000305175781,120.8499984741211,79.26786041259766,8547700
2001-07-31,121.0,122.68000030517578,120.80000305175781,121.3499984741211,79.59575653076172,11918100
2001-08-01,121.97000122070312,122.69999694824219,121.55000305175781,122.11000061035156,80.09428405761719,11940800
2001-08-02,123.2300033569336,123.25,121.88999938964844,122.61000061035156,80.42224884033203,11070100
2001-08-03,122.36000061035156,122.36000061035156,120.9000015258789,121.94000244140625,79.98280334472656,10816300
2001-08-06,121.3499984741211,121.51000213623047,120.0999984741211,120.30000305175781,78.90707397460938,8550100
2001-08-07,120.2699966430664,121.19999694824219,119.91000366210938,120.7699966430664,79.21534729003906,8865100
2001-08-08,120.12000274658203,121.16000366210938,118.43000030517578,118.52999877929688,77.74610137939453,15183800
2001-08-09,118.69999694824219,118.97000122070312,117.86000061035156,118.87999725341797,77.97570037841797,14118500
2001-08-10,118.80000305175781,119.83999633789062,117.33999633789062,119.29000091552734,78.2446060180664,11173300
2001-08-13,119.5999984741211,119.8499984741211,118.80999755859375,119.31999969482422,78.26424407958984,7431600
2001-08-14,120.13999938964844,120.3499984741211,118.80000305175781,119.2699966430664,78.23149108886719,13178100
2001-08-15,119.2300033569336,119.61000061035156,118.08000183105469,118.23999786376953,77.55587005615234,8520600
2001-08-16,117.80000305175781,118.75,117.0,118.6500015258789,77.8248062133789,10734700
2001-08-17,117.6500015258789,117.87000274658203,116.01000213623047,116.75,76.57854461669922,11604600
2001-08-20,116.80000305175781,117.9000015258789,116.55000305175781,117.83000183105469,77.28695678710938,10417400
2001-08-21,117.80000305175781,118.54000091552734,115.80000305175781,115.81999969482422,75.96852111816406,14480800
2001-08-22,116.75,117.43000030517578,115.77999877929688,117.0199966430664,76.7556381225586,11752300
2001-08-23,116.95999908447266,117.5199966430664,116.48999786376953,116.5999984741211,76.48017883300781,8744100
2001-08-24,117.20999908447266,119.12999725341797,116.73999786376953,119.0199966430664,78.06749725341797,11687700
2001-08-27,118.97000122070312,119.19999694824219,118.26000213623047,118.30999755859375,77.60179901123047,7425100
2001-08-28,118.27999877929688,118.48999786376953,116.58000183105469,116.58000183105469,76.467041015625,12046600
2001-08-29,117.12999725341797,117.18000030517578,115.16999816894531,115.54000091552734,75.7848892211914,16180000
2001-08-30,114.8499984741211,115.73999786376953,112.04000091552734,113.31999969482422,74.32878112792969,17692600
2001-08-31,113.4000015258789,114.7699966430664,113.12999725341797,114.1500015258789,74.8731460571289,15985400
2001-09-04,113.8499984741211,116.16999816894531,113.37000274658203,113.41999816894531,74.39433288574219,24473400
2001-09-05,113.69999694824219,114.19000244140625,111.94999694824219,113.69999694824219,74.57801818847656,21477100
2001-09-06,112.6500015258789,113.30000305175781,110.7699966430664,110.7699966430664,72.65615844726562,21653000
2001-09-07,110.0199966430664,111.25,108.62999725341797,108.72000122070312,71.3115463256836,33133900
2001-09-10,107.69999694824219,110.3499984741211,107.69999694824219,110.05000305175781,72.18389892578125,23408700
2001-09-17,101.0,106.4000015258789,100.0,104.30000305175781,68.41238403320312,32388700
2001-09-18,104.33000183105469,105.30000305175781,103.36000061035156,104.05000305175781,68.24838256835938,22029200
2001-09-19,104.0999984741211,104.5,98.55999755859375,101.94999694824219,66.87093353271484,42771800
2001-09-20,100.4000015258789,101.80999755859375,98.55999755859375,98.70999908447266,64.74574279785156,36210900
2001-09-21,94.27999877929688,98.98999786376953,93.80000305175781,97.27999877929688,64.04723358154297,49782100
2001-09-24,99.72000122070312,101.16000366210938,99.05999755859375,100.69999694824219,66.29890441894531,25549600
2001-09-25,100.75,102.0,99.9000015258789,101.75,66.99017333984375,25466200
2001-09-26,102.3499984741211,102.4000015258789,100.43000030517578,101.38999938964844,66.753173828125,18587500
2001-09-27,101.25,102.29000091552734,100.0,102.2699966430664,67.33259582519531,20536800
2001-09-28,102.9800033569336,109.62000274658203,102.5,104.44000244140625,68.7612075805664,21687200
2001-10-01,103.9000015258789,104.31999969482422,102.83000183105469,104.2699966430664,68.64928436279297,20457400
2001-10-02,104.0,105.58000183105469,103.6500015258789,105.58000183105469,69.51180267333984,19833100
2001-10-03,104.5999984741211,107.87999725341797,104.3499984741211,107.3499984741211,70.6771240234375,32045800
2001-10-04,108.29000091552734,108.97000122070312,106.75,107.44000244140625,70.73638916015625,32674100
2001-10-05,107.25,107.62000274658203,105.5199966430664,107.2300033569336,70.59811401367188,29796100
2001-10-08,106.2699966430664,107.30000305175781,105.87000274658203,106.52999877929688,70.1372299194336,12970300
2001-10-09,106.61000061035156,106.75,105.5999984741211,105.95999908447266,69.76195526123047,15976300
2001-10-10,105.80000305175781,108.55000305175781,105.5199966430664,108.31999969482422,71.31578063964844,19987400
2001-10-11,108.94999694824219,110.30000305175781,108.94999694824219,110.0,72.42182159423828,23006300
2001-10-12,109.1500015258789,109.88999938964844,107.30000305175781,109.5,72.09263610839844,31360500
2001-10-15,108.62999725341797,109.44999694824219,108.05999755859375,109.30000305175781,71.96094512939453,16873000
2001-10-16,109.80000305175781,110.61000061035156,108.94999694824219,109.98999786376953,72.41523742675781,15877100
2001-10-17,111.06999969482422,111.1500015258789,107.6500015258789,107.6500015258789,70.87466430664062,28542300
2001-10-18,107.81999969482422,108.16000366210938,106.75,107.41999816894531,70.72322082519531,16510000
2001-10-19,107.0,107.91000366210938,106.01000213623047,107.3499984741211,70.6771240234375,21912500
2001-10-22,107.30000305175781,109.56999969482422,107.20999908447266,109.47000122070312,72.0728988647461,17540600
2001-10-23,109.95999908447266,110.27999877929688,108.37999725341797,108.91000366210938,71.70418548583984,22062500
2001-10-24,108.9800033569336,109.44999694824219,108.22000122070312,108.62000274658203,71.5132827758789,16065200
2001-10-25,107.44999694824219,110.5999984741211,106.73999786376953,110.56999969482422,72.79712677001953,27467900
2001-10-26,109.94999694824219,111.79000091552734,109.66999816894531,110.31999969482422,72.63249969482422,18623300
2001-10-29,110.16000366210938,110.55000305175781,107.44999694824219,107.44999694824219,70.74295806884766,18727500
2001-10-30,107.3499984741211,107.69999694824219,105.55999755859375,106.16000366210938,69.89361572265625,26178600
2001-10-31,106.9000015258789,107.86000061035156,105.80000305175781,105.80000305175781,69.6566162109375,28124200
2001-11-01,106.5999984741211,109.01000213623047,105.69999694824219,108.51000213623047,71.4408187866211,29806800
2001-11-02,108.44000244140625,109.37999725341797,107.87000274658203,109.25,71.92803192138672,17575900
2001-11-05,110.12000274658203,111.08999633789062,109.94999694824219,110.68000030517578,72.86953735351562,15929500
2001-11-06,110.3499984741211,112.4800033569336,109.8499984741211,112.4000015258789,74.00196075439453,23245800
2001-11-07,111.7699966430664,113.12000274658203,111.63999938964844,112.25,73.90316009521484,19716000
2001-11-08,112.87000274658203,114.08000183105469,111.9000015258789,112.5999984741211,74.13361358642578,22563500
2001-11-09,112.25,112.95999908447266,111.44000244140625,112.72000122070312,74.21263885498047,15895800
2001-11-12,111.0,112.6500015258789,110.0,112.02999877929688,73.7583236694336,26068800
2001-11-13,113.44000244140625,114.55000305175781,113.18000030517578,114.55000305175781,75.41748046875,15296200
2001-11-14,115.16999816894531,115.4000015258789,113.70999908447266,114.66000366210938,75.4898910522461,17571300
2001-11-15,114.37000274658203,115.18000030517578,113.93000030517578,114.87000274658203,75.62813568115234,19470200
2001-11-16,115.08000183105469,115.0999984741211,113.4000015258789,114.36000061035156,75.2923583984375,18134900
2001-11-19,114.91999816894531,115.8499984741211,114.44999694824219,115.7699966430664,76.22064971923828,13625400
2001-11-20,115.37000274658203,115.80000305175781,114.63999938964844,114.80000305175781,75.58206939697266,16209700
2001-11-21,114.5,114.66999816894531,113.51000213623047,114.04000091552734,75.08167266845703,11470200
2001-11-23,114.04000091552734,115.75,114.0,115.68000030517578,76.16141510009766,6717100
2001-11-26,115.75,116.33999633789062,115.06999969482422,115.93000030517578,76.3260269165039,13726000
2001-11-27,115.62000274658203,116.9000015258789,114.08999633789062,115.43000030517578,75.9968490600586,19261400
2001-11-28,114.73999786376953,115.16999816894531,113.25,113.33999633789062,74.62083435058594,20195500
2001-11-29,113.66000366210938,114.91999816894531,113.0,114.87000274658203,75.62813568115234,16354700
2001-11-30,114.4000015258789,114.91000366210938,114.0199966430664,114.05000305175781,75.08828735351562,13680300
2001-12-03,113.6500015258789,114.08000183105469,113.01000213623047,113.37000274658203,74.64058685302734,15220400
2001-12-04,113.91999816894531,115.30000305175781,113.3499984741211,115.29000091552734,75.9046859741211,17239900
2001-12-05,115.61000061035156,118.0,115.55999755859375,117.4000015258789,77.2938232421875,25204000
2001-12-06,117.33999633789062,117.94000244140625,116.93000030517578,117.33999633789062,77.25435638427734,17972900
2001-12-07,116.9000015258789,117.08999633789062,115.69999694824219,116.55999755859375,76.74076080322266,18857800
2001-12-10,115.8499984741211,116.38999938964844,114.3499984741211,114.37999725341797,75.3055191040039,13862700
2001-12-11,114.9000015258789,115.72000122070312,113.9000015258789,114.1500015258789,75.15411376953125,20833300
2001-12-12,114.55000305175781,114.77999877929688,113.11000061035156,114.27999877929688,75.23970031738281,16171500
2001-12-13,113.44999694824219,113.69999694824219,112.04000091552734,112.05999755859375,73.77806854248047,19026700
2001-12-14,112.33000183105469,113.48999786376953,112.0,113.12999725341797,74.48255920410156,16721900
2001-12-17,112.98999786376953,114.36000061035156,112.9000015258789,114.30000305175781,75.25288391113281,13925900
2001-12-18,114.62999725341797,115.1500015258789,114.33999633789062,114.9800033569336,75.70054626464844,13663700
2001-12-19,114.08999633789062,115.91999816894531,114.0,115.79000091552734,76.23383331298828,20143400
2001-12-20,115.5,115.80000305175781,114.55000305175781,114.6500015258789,75.48331451416016,14867900
2001-12-21,115.02999877929688,115.06999969482422,114.19999694824219,114.94999694824219,75.9411392211914,14037700
2001-12-24,114.83000183105469,115.04000091552734,114.61000061035156,114.7300033569336,75.7957763671875,5728800
2001-12-26,114.6500015258789,116.20999908447266,114.6500015258789,115.36000061035156,76.21199035644531,10304800
2001-12-27,115.30000305175781,116.08000183105469,115.25,116.05999755859375,76.6744384765625,9407300
2001-12-28,116.29000091552734,116.75,115.91999816894531,116.0,76.63480377197266,10593800
2001-12-31,116.1500015258789,116.38999938964844,114.2300033569336,114.30000305175781,75.5116958618164,14619500
2002-01-02,115.11000061035156,115.75,113.80999755859375,115.52999877929688,76.3243179321289,18651900
2002-01-03,115.6500015258789,116.94999694824219,115.54000091552734,116.83999633789062,77.18974304199219,15743000
2002-01-04,117.16999816894531,117.9800033569336,116.55000305175781,117.62000274658203,77.70503234863281,20140700
2002-01-07,117.69999694824219,117.98999786376953,116.55999755859375,116.79000091552734,77.15674591064453,13106500
2002-01-08,116.79000091552734,117.05999755859375,115.97000122070312,116.5199966430664,76.97831726074219,12683700
2002-01-09,116.68000030517578,117.77999877929688,115.33999633789062,115.56999969482422,76.35074615478516,16610300
2002-01-10,115.69000244140625,116.3499984741211,115.30000305175781,116.08000183105469,76.68766021728516,12823400
2002-01-11,116.20999908447266,116.27999877929688,114.69999694824219,114.94000244140625,75.93453979492188,13708400
2002-01-14,114.6500015258789,114.83999633789062,113.95999908447266,114.22000122070312,75.45883178710938,12301100
2002-01-15,114.55000305175781,115.38999938964844,113.9000015258789,115.1500015258789,76.07324981689453,20219900
2002-01-16,114.30000305175781,114.4000015258789,112.69000244140625,112.81999969482422,74.53396606445312,17067000
2002-01-17,113.76000213623047,114.23999786376953,113.4000015258789,113.66999816894531,75.09552001953125,17283400
2002-01-18,113.0,113.8499984741211,112.66999816894531,113.1500015258789,74.7519760131836,17028000
2002-01-22,113.75,113.93000030517578,112.0199966430664,112.37000274658203,74.23665618896484,11689300
2002-01-23,112.62999725341797,113.55000305175781,112.0199966430664,113.2300033569336,74.8048324584961,12438900
2002-01-24,113.63999938964844,114.25,113.31999969482422,113.58000183105469,75.03606414794922,12142800
2002-01-25,113.12000274658203,114.18000030517578,113.04000091552734,113.55000305175781,75.01622009277344,12810700
2002-01-28,113.9000015258789,114.19000244140625,112.91999816894531,113.86000061035156,75.2210464477539,10589200
2002-01-29,113.8499984741211,114.12999725341797,110.05000305175781,110.27999877929688,72.85591125488281,27720800
2002-01-30,110.38999938964844,113.38999938964844,108.4000015258789,111.87000274658203,73.90632629394531,34711800
2002-01-31,112.1500015258789,113.30000305175781,111.62000274658203,113.18000030517578,74.77181243896484,19909200
2002-02-01,113.08999633789062,113.30000305175781,112.16999816894531,112.6500015258789,74.42164611816406,15838500
2002-02-04,112.2300033569336,112.2300033569336,109.44000244140625,109.8499984741211,72.57185363769531,24243400
2002-02-05,109.4000015258789,110.48999786376953,108.52999877929688,109.16999816894531,72.1225814819336,33614000
2002-02-06,109.6500015258789,109.73999786376953,108.05999755859375,108.69999694824219,71.81209564208984,29486000
2002-02-07,108.72000122070312,109.86000061035156,108.0,108.0199966430664,71.36285400390625,23445400
2002-02-08,108.62999725341797,110.75,108.30000305175781,110.08999633789062,72.73042297363281,19277800
2002-02-11,110.05000305175781,111.63999938964844,109.81999969482422,111.44000244140625,73.62228393554688,18792400
2002-02-12,110.95999908447266,111.70999908447266,110.02999877929688,111.08999633789062,73.39104461669922,13942500
2002-02-13,111.4800033569336,112.54000091552734,111.3499984741211,112.2699966430664,74.17059326171875,16781100
2002-02-14,112.51000213623047,112.97000122070312,111.58999633789062,112.05999755859375,74.03187561035156,20453800
2002-02-15,112.1500015258789,112.23999786376953,110.70999908447266,110.88999938964844,73.25888061523438,18366800
2002-02-19,110.1500015258789,110.29000091552734,108.61000061035156,108.76000213623047,71.85174560546875,15988100
2002-02-20,109.05000305175781,110.58999633789062,107.81999969482422,110.58999633789062,73.06067657470703,29242800
2002-02-21,109.93000030517578,110.62999725341797,108.26000213623047,108.30000305175781,71.54784393310547,26288600
2002-02-22,108.3499984741211,109.94000244140625,107.87000274658203,109.63999938964844,72.43310546875,26572900
2002-02-25,109.73999786376953,111.80999755859375,109.69999694824219,111.44999694824219,73.62885284423828,17458700
2002-02-26,111.5999984741211,112.04000091552734,110.56999969482422,111.22000122070312,73.47688293457031,22346500
2002-02-27,111.95999908447266,112.86000061035156,110.6500015258789,111.6500015258789,73.7610092163086,28597900
2002-02-28,111.83000183105469,112.75,111.02999877929688,111.1500015258789,73.43067169189453,23755400
2002-03-01,111.72000122070312,113.8499984741211,111.51000213623047,113.73999786376953,75.14176940917969,26273600
2002-03-04,113.9000015258789,115.98999786376953,113.6500015258789,115.75,76.46965026855469,27184600
2002-03-05,115.33000183105469,116.4000015258789,114.97000122070312,115.37999725341797,76.2251968383789,22718900
2002-03-06,115.0999984741211,117.1500015258789,115.06999969482422,116.75,77.13033294677734,20143200
2002-03-07,117.36000061035156,117.5,115.56999969482422,116.5,76.9651107788086,19330800
2002-03-08,117.37999725341797,117.9000015258789,116.4800033569336,116.98999786376953,77.28884887695312,19930100
2002-03-11,116.88999938964844,117.9000015258789,116.43000030517578,117.23999786376953,77.45401000976562,15621800
2002-03-12,116.0999984741211,117.25,115.94000244140625,117.16999816894531,77.40776824951172,17153600
2002-03-13,116.62999725341797,116.75,115.63999938964844,116.04000091552734,76.66120910644531,17175300
2002-03-14,116.04000091552734,116.43000030517578,115.62999725341797,115.87999725341797,76.55554962158203,11168100
2002-03-15,115.97000122070312,116.94999694824219,115.9000015258789,116.6500015258789,77.28497314453125,21220100
2002-03-18,117.0999984741211,117.55999755859375,116.0999984741211,116.66999816894531,77.29817962646484,17548900
2002-03-19,117.30000305175781,117.73999786376953,116.81999969482422,117.44999694824219,77.81501007080078,17912000
2002-03-20,116.5,116.58000183105469,115.19000244140625,115.23999786376953,76.35082244873047,17114500
2002-03-21,115.30000305175781,115.9000015258789,114.12000274658203,115.29000091552734,76.38394927978516,25846800
2002-03-22,115.5,115.94000244140625,114.69999694824219,115.04000091552734,76.21830749511719,15235400
2002-03-25,115.08999633789062,115.36000061035156,113.30000305175781,113.61000061035156,75.27085876464844,17499600
2002-03-26,113.5199966430664,115.0199966430664,113.47000122070312,114.2699966430664,75.7081298828125,19947600
2002-03-27,114.02999877929688,115.01000213623047,113.76000213623047,114.56999969482422,75.90687561035156,19020300
2002-03-28,114.97000122070312,115.7699966430664,114.5,114.5199966430664,75.87376403808594,17532900
2002-04-01,114.2300033569336,115.0999984741211,113.5,114.56999969482422,75.90687561035156,17711000
2002-04-02,113.9800033569336,114.94999694824219,113.7699966430664,113.94000244140625,75.48951721191406,15669500
2002-04-03,114.01000213623047,114.20999908447266,112.16000366210938,113.13999938964844,74.95947265625,25658500
2002-04-04,112.5999984741211,113.4000015258789,112.2300033569336,112.66999816894531,74.6480712890625,23549000
2002-04-05,113.19000244140625,113.62999725341797,112.18000030517578,112.69000244140625,74.66133117675781,19404900
2002-04-08,111.31999969482422,113.02999877929688,111.2300033569336,112.93000030517578,74.82034301757812,16470100
2002-04-09,113.18000030517578,113.18000030517578,111.93000030517578,112.13999938964844,74.29694366455078,15122700
2002-04-10,112.0999984741211,113.54000091552734,112.08999633789062,113.41000366210938,75.13833618164062,17199300
2002-04-11,112.88999938964844,113.05000305175781,110.5,110.58999633789062,73.26998901367188,25453700
2002-04-12,111.0199966430664,111.6500015258789,110.04000091552734,111.41999816894531,73.81990814208984,14950600
2002-04-15,111.62000274658203,111.86000061035156,110.19999694824219,110.56999969482422,73.25674438476562,17394900
2002-04-16,111.69999694824219,113.31999969482422,111.66999816894531,113.19999694824219,74.99922180175781,15040900
2002-04-17,113.38999938964844,113.66999816894531,112.5999984741211,112.95999908447266,74.84022521972656,12920100
2002-04-18,112.9000015258789,113.45999908447266,111.1500015258789,112.47000122070312,74.51554107666016,25204800
2002-04-19,113.19999694824219,113.23999786376953,112.55999755859375,112.87999725341797,74.78719329833984,10499200
2002-04-22,112.37999725341797,112.43000030517578,110.83999633789062,111.0,73.54166412353516,13922900
2002-04-23,111.08999633789062,111.4800033569336,110.16999816894531,110.5199966430664,73.22361755371094,16967000
2002-04-24,110.55999755859375,111.80999755859375,109.4000015258789,109.41000366210938,72.48820495605469,18902700
2002-04-25,109.20999908447266,109.73999786376953,108.72000122070312,109.47000122070312,72.52796936035156,25451500
2002-04-26,109.79000091552734,110.01000213623047,107.29000091552734,107.38999938964844,71.14989471435547,19769800
2002-04-29,107.93000030517578,108.26000213623047,106.62999725341797,106.86000061035156,70.7987289428711,17724400
2002-04-30,107.0199966430664,108.63999938964844,106.63999938964844,107.86000061035156,71.4612808227539,19473500
2002-05-01,107.97000122070312,109.25,106.80000305175781,109.18000030517578,72.33583068847656,24575600
2002-05-02,109.0999984741211,109.91000366210938,107.77999877929688,108.76000213623047,72.05755615234375,15666800
2002-05-03,108.5999984741211,108.76000213623047,107.19999694824219,107.58000183105469,71.2757568359375,18185500
2002-05-06,107.63999938964844,107.98999786376953,105.30999755859375,105.47000122070312,69.87779235839844,23630400
2002-05-07,106.0999984741211,106.31999969482422,104.9000015258789,105.0999984741211,69.63270568847656,21910000
2002-05-08,107.05000305175781,109.36000061035156,106.79000091552734,109.01000213623047,72.22319030761719,27917400
2002-05-09,108.6500015258789,109.0999984741211,107.58000183105469,107.75,71.38838195800781,18085600
2002-05-10,107.97000122070312,108.05000305175781,105.5999984741211,105.72000122070312,70.04344177246094,18958900
2002-05-13,106.22000122070312,107.94999694824219,105.79000091552734,107.87000274658203,71.46788024902344,14677700
2002-05-14,109.62000274658203,110.37000274658203,109.0,110.22000122070312,73.02486419677734,34201200
2002-05-15,109.5,110.91000366210938,109.29000091552734,109.79000091552734,72.7399673461914,29535300
2002-05-16,109.69999694824219,110.4800033569336,109.33000183105469,110.36000061035156,73.11761474609375,28092000
2002-05-17,110.66000366210938,111.25,110.0999984741211,110.9000015258789,73.47535705566406,27823700
2002-05-20,110.63999938964844,110.69000244140625,109.48999786376953,109.69999694824219,72.68031311035156,13833800
2002-05-21,110.11000061035156,110.4800033569336,108.31999969482422,108.69999694824219,72.0177993774414,16877200
2002-05-22,108.22000122070312,109.12000274658203,108.0,108.94000244140625,72.17681884765625,15844200
2002-05-23,109.26000213623047,110.36000061035156,108.4800033569336,110.0999984741211,72.94535064697266,13879800
2002-05-24,109.9800033569336,110.19999694824219,108.61000061035156,108.69000244140625,72.01117706298828,11877000
2002-05-28,109.05000305175781,109.12999725341797,107.44999694824219,108.0999984741211,71.62030792236328,24236900
2002-05-29,107.62000274658203,108.0199966430664,107.12999725341797,107.30000305175781,71.09025573730469,14773300
2002-05-30,106.55000305175781,107.51000213623047,105.9000015258789,107.0,70.8914794921875,18217900
2002-05-31,107.4000015258789,108.55999755859375,106.8499984741211,107.22000122070312,71.0372314453125,19826300
2002-06-03,107.08999633789062,107.5999984741211,104.12999725341797,104.37000274658203,69.1490249633789,26056300
2002-06-04,104.1500015258789,105.19999694824219,103.55000305175781,104.62999725341797,69.32127380371094,25856200
2002-06-05,104.94999694824219,105.66999816894531,104.3499984741211,105.61000061035156,69.97055053710938,19695900
2002-06-06,105.54000091552734,105.5999984741211,103.1500015258789,103.45999908447266,68.546142578125,22998500
2002-06-07,101.77999877929688,103.91999816894531,101.72000122070312,103.33999633789062,68.46659088134766,24011600
2002-06-10,103.23999786376953,104.45999908447266,103.0199966430664,103.73999786376953,68.73161315917969,18759900
2002-06-11,104.12999725341797,104.54000091552734,101.7300033569336,101.95999908447266,67.55231475830078,19990700
2002-06-12,101.70999908447266,102.80999755859375,100.77999877929688,102.58000183105469,67.96309661865234,31266000
2002-06-13,102.12999725341797,103.0,101.33999633789062,101.55000305175781,67.2806625366211,21043900
2002-06-14,100.30999755859375,101.55999755859375,98.5,101.4000015258789,67.18128204345703,39267500
2002-06-17,101.91999816894531,104.33999633789062,101.8499984741211,104.12000274658203,68.9833755493164,17647200
2002-06-18,103.73999786376953,105.02999877929688,103.62999725341797,104.97000122070312,69.5465316772461,21628500
2002-06-19,103.5,104.43000030517578,102.23999786376953,102.5199966430664,67.92333221435547,21540700
2002-06-20,102.26000213623047,103.05000305175781,100.95999908447266,101.20999908447266,67.05538177490234,25691000
2002-06-21,100.47000122070312,100.93000030517578,98.68000030517578,99.27999877929688,66.00687408447266,31190700
2002-06-24,98.61000061035156,100.69000244140625,97.25,99.80000305175781,66.35261535644531,37169700
2002-06-25,100.30000305175781,100.88999938964844,97.54000091552734,97.55999755859375,64.86335754394531,33355000
2002-06-26,95.19999694824219,98.1500015258789,95.19000244140625,97.72000122070312,64.96974182128906,37913600
2002-06-27,98.5,99.48999786376953,96.56999969482422,99.43000030517578,66.10663604736328,31616400
2002-06-28,99.23999786376953,100.5,98.87999725341797,98.95999908447266,65.79417419433594,28184200
2002-07-01,99.18000030517578,99.80000305175781,96.88999938964844,97.02999877929688,64.51101684570312,20270200
2002-07-02,96.86000061035156,97.19999694824219,94.7699966430664,94.97000122070312,63.141414642333984,34213900
2002-07-03,94.62000274658203,95.83999633789062,93.72000122070312,95.51000213623047,63.50041198730469,30565800
2002-07-05,96.77999877929688,99.52999877929688,96.66000366210938,99.30999755859375,66.02685546875,19013500
2002-07-08,98.9800033569336,99.69999694824219,97.55999755859375,98.06999969482422,65.20240020751953,19118600
2002-07-09,97.7300033569336,98.33999633789062,95.01000213623047,95.5999984741211,63.56023025512695,28620400
2002-07-10,96.0,96.06999969482422,92.04000091552734,92.12000274658203,61.24657440185547,50522500
2002-07-11,91.76000213623047,93.3499984741211,90.31999969482422,92.87000274658203,61.745174407958984,59476500
2002-07-12,93.33000183105469,93.88999938964844,91.5199966430664,91.8499984741211,61.067047119140625,39018600
2002-07-15,91.63999938964844,92.4000015258789,87.88999938964844,92.33999633789062,61.39279556274414,77317200
2002-07-16,91.12000274658203,92.37999725341797,89.87000274658203,90.55999755859375,60.209381103515625,53282400
2002-07-17,92.45999908447266,93.30000305175781,89.75,90.73999786376953,60.32905197143555,48880600
2002-07-18,90.69999694824219,91.0999984741211,87.75,87.80000305175781,58.37438201904297,32656700
2002-07-19,86.76000213623047,87.55000305175781,84.30000305175781,84.70999908447266,56.319950103759766,77572600
2002-07-22,84.0999984741211,85.91000366210938,81.44999694824219,82.19999694824219,54.65116882324219,78134000
2002-07-23,82.55000305175781,83.23999786376953,79.75,79.94999694824219,53.15523910522461,74484100
2002-07-24,78.12999725341797,85.12000274658203,77.68000030517578,84.72000122070312,56.326637268066406,107022800
